sem,course,index,id,class,score
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,189,5a8f968803d81e663d027c49d3de6f202d1f81d96aba69fee10b2257f3ebf8ea,ITIT19WE212,39
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,19,be1ab9f72ba192e682324fccb5b77f8bec800e5161736b826d59ca53ef17848e,ITIT19IU11,79
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,190,4e095b3957b2267b7b686721b267062745d5399b9bc668effed1d56c2cf08700,ITIT19WE110,VT
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,2,330438f10b7fa15c259e6650c25267eec3e80191a71b73ebc85558712d29d1f6,EEEE18RG11,VT
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,20,ded5cce9148b8087390b8b36e09b7438ff79dda47e9890008f61819fda61f7f4,ITIT19IU11,95
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,21,baf4277b289c094761711d8a9824e3f270333583fe503eb2dcc66b574308ee80,ITIT19IU11,61
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,22,962bead0d50799d41af09ca8d784347c45d3a4ca817bf8457117766f9b935454,ITIT19IU11,64
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,23,569709ad6b8cc8c525e16baabea7995c1b18a6e096475c7ab90b18d877fecc1c,ITIT19IU212,95
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,24,6447a869a5019059c8eacdff1f332dbeaaf518e5a7ee4e763b7c0f0269167e21,ITIT19IU21,56
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,25,7bd341422d0d85e39932c2eef02a1b057247677d500aeecaa2dda38bfd967add,ITIT19IU11,79
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,26,bcaea860eb0860ca8481e788d8a8b23a1001182349d84749067e1dd3b2d339a0,ITIT19IU11,69
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,27,1c7fc6b42663c679d49339ebd4e77f6181f490f26070eefad4ad2047ac4285f9,ITIT19IU11,76
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,28,6b7b697079161d8ef918b6a149cf61e7ab464f00a7d492a03deda8d86efb7cef,ITIT19IU111,100
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,29,d694e3f352d63cd3551ceec0f64d26bdf89dd1fc8c5786c985e75c8a880debec,ITIT19IU21,100
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,3,5cfd819f33ae2472d1578814ec15a50d1faa062d700c8c0b31deab7742395086,ITIT19IU111,84
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,30,238efa3923cd4a01c5f8952b704fd727f01edc5aebcb688648033d86fb0b51f7,ITIT19IU212,100
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,31,142a1ec379b0b5d642e09d9bd7034421768f439d040dd492b91c59def1b5fcc6,ITIT19IU21,70
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,32,11f3a9ec74436b4ae142346dc16a30a46cf9ff75e6e36c7c57fde41c92254e9e,ITIT19IU21,98
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,33,fcd088bafa874b69e1d068df7615ce6e93cac8cb7b404c47955834ca3b42260b,ITIT19IU212,53
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,34,717654707aba0e9a51dbb74597e70e918bd89d5c86ad68959525c962a91be5db,ITIT19IU21,65
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,35,2ff7e12843b060fe00ac45b5eb0e6057443f5c85350c57c88537195c703ab1cc,ITIT19IU111,46
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,36,062ef17422171aee9f041bb3b0902ab3a71f7c984dfff83d59a7f61478a225fb,ITIT19IU111,76
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,37,ee06a974bfe6ee0788a8ecf661400a51eca01250c3b98f725a828959e27c0cd2,ITIT19IU21,90
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,38,73c73af699310ead9a90f82eb014b9b0a75bfa3f5498a7f788104b214bd8355f,ITIT19IU21,0
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,39,087c950b633e4499c6a061a34ec8b1d3a28ad1bb82a6cc2ad5e601ddf5c297fa,ITIT19IU111,73
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,4,0fbf14a0e70a87f6a3d1b6fd5bdf690d700a3ea11de3ab92b0aa4cd6be8b63d0,ITIT19IU12,11
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,40,daa1e66a7647d04519cec2a9e3c9a3815c8080c980067527efda4374fd602681,ITIT19IU11,80
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,41,d31817a1bf234be3739f6c20e4bdd88ee4fffa1a00811f2bc6df367b7aaa8830,ITIT19IU11,50
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,42,fdb69678dd5a6f99cd2fb1779d0222d9aad4baa840cee50f80dc582685570c85,ITIT19IU21,90
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,43,014258ddbf4fee075f094c2a0ba0e829583e9b8db1653244a5a2b2f0c1f03fde,ITIT19IU21,75
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,44,c1421a717cca1d00e91956e968e7325b2dcfd425499df2d35e8f44de8a58c08b,ITIT19IU110,96
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,45,36554a39ad77deb362bca1a3ca7964505a9b7296eebda2e8705dbb758afd3a14,ITIT19IU11,79
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,46,87ce13dcafaa85ebee06462cbd6fb912a482d9dc2693c2ee0ff927259ed97aef,ITIT19IU11,72
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,47,4f5c06d20737e0dd8d1ee85cfb3354e86e479fcd653558e0543d38cd06814a39,ITIT19IU11,68
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,48,208f6e242db2a84849e97792e4f2a2ce0b40b92284be0e5aae6b72f069496471,ITIT19IU212,100
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,49,b9ce74b911a880aa699e4b8667ca6a09def76645881fbb0ef3cba5b77770045d,ITIT19IU21,35
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,5,846872a2c683b07404351d981bfc4e045529665a8093e83f6872e72ea378bb35,ITIT19IU21,0
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,50,2ed69cafd41110b4edcb6071f3ffc3b54c97531253a01d09ecc606cf8c892d75,ITIT19IU21,98
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,51,79496400575603343804eda4105f8d3c579be2d50e390464dbbc24506ecb771d,ITIT19IU21,40
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,52,7685f9c6359c9e7773d7bef08d61302c4646b63db23d6ad6584a6ce0dbd28c58,ITIT19IU11,45
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,53,8c7d945cf577ba52fb3eb6a5ca1f67efa2baf95762e5f45abc27edcbf0d94da6,ITIT19IU11,100
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,54,931bff4fc01dfca9de4e2ea168603ffcd7a03deb6b588a502d67c255db094b84,ITIT19IU11,67
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,55,4d7ab5f2a0f0252f42e559a2a228b06a9aa451af8c9f05142a18d250cb71acc9,ITIT19IU212,55
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,56,ae532bdcf20356fdb98200d7d6440b26c182be8f64d8cd19e7297a1e120c5a8f,ITIT19IU11,70
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,57,4c3b3305e7ff30fd499a1ff4282c64daab6575b38e44f6ae9a3c29982198be98,ITIT19IU212,57
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,58,db632a4afd248273cf9a9f41698c9d141c7393ec4f2d090c6928d0d43fe09d68,ITIT19IU22,45
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,59,f3847621918b0908b7eec2995193b87efebd645c23eea1c67399ff57d83ad3b8,ITIT19IU21,75
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,6,4a7db4d75866444f8236501e36bf9a7800685f7732d9173d6692dd7581b33753,ITIT19WE213,53
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,60,a58fa90f094e563cf791f8ab471184986c03ff6c9647ae56a9bf54d1d0f2abb7,ITIT19IU21,61
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,61,6f57990f0e1f581409d3a7fea2dc1681c86eb773261470b39a8d06c1cbd34331,ITIT19IU11,0
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,62,fe860d416e39c05bef22aa8fb657e2824acd537afefbf607d07b36f0960492fa,ITIT19IU11,37
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,63,b5fdb35c5f89a5c703e30df9f42908a395e36796a14f4bee3cd201df8113ebf1,ITIT19IU21,54
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,64,29043f3ca73d90673f0a8a28bb59fa8e487dfddfb2abec5006a5cc58d13771eb,ITIT19IU11,62
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,65,cab950b336c0d9c525981d300631a1ead1c13defb4a2f3c1e72724236e1cdd73,ITIT19IU11,50
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,66,443aed04fc2f673a682443a6dbfb7b729cd09bb8b66b4fccd4633fba5400528d,ITIT19IU11,80
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,67,52de26ec78d202f06170274fe9e232b252a15e0d6ec66fa9b65dd0f1be99f79b,ITIT19IU11,83
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,68,218109e8fa2282bb7be7b284842931ccdc9f08875e891e4a777734431cce6ac5,ITIT19IU110,83
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,69,99870d088faf215659beb50a36df3e9880d9c8dfc080f23164420d51c225ef2a,ITIT19IU11,42
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,7,1d5d779eccce92f6fdae0c7b33597eaa8dd936a2a4bdb177b53dd5778a9c6af9,ITIT19IU111,70
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,70,ab5b877b911113ce9e72bf01701d25bdd276aa64b1649747669845a4e89b8d5a,ITIT19IU110,85
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,71,cd579112c436665c213c602c5e298ad2f465c97b7b47bd394e4ebd546151768d,ITIT19IU21,83
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,72,c8a4e46856f98b21d545beb4667ea49675c501169705938b7c7209890a702f51,ITIT19IU111,25
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,73,2cd4455965eb41d83ae7a09e5540a00c2c5de4734b86d2a6a51baf22dfd69084,ITIT19IU213,0
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,74,08cf0763d81bae76a4d2bb1c89c174f0b2446775ffde4b3d83c7d9b936d7f335,ITIT19IU21,35
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,75,579ace222173fc2ada00f5f529317c8531a4bc5599eea72f456e5934623de4e9,ITIT19IU11,78
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,76,e2a0868deb194c054c5135e1d43d7669e4a13e14cd810d48c498565a71e8d7bb,ITIT19IU11,29
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,77,671a023e4dd541816d845857137962bf311f2364e2521090a37a6ecaceac5e8f,ITIT19IU11,52
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,78,f2e22ff20b0fc6cd5bbb386e9f5db3973a18047230b731a427fe2aad57b14174,ITIT19IU21,45
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,79,3ed569ecccede344ce8bf9598bb739f60bbd50114b2ead8fb945e8b61213ce26,ITIT19IU11,64
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,8,7eded81cd8642c90e263a42e6da0070716d8b6e1a7af5f6284f595291e67c967,ITIT17CS1,78
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,80,fdd7f9c0cfad1d4b0a4a97d8a7ca911d0250ed9eaabbc6e305bfa7c76f5b7169,ITIT19IU12,75
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,81,9cd1d57fa53007e838eece7d1f8792b3793b9050b90387789c9555c5a5090dc0,ITIT19IU110,0
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,82,db9ba38917f242b896feb49e78fec55f39cb9184febc2906c0b748e353bad55c,ITIT19IU111,27
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,83,61165e19ccbd6a6534e5dea3c6c466bb816e261e190da030dd2aacf79891a4b4,ITIT19IU12,66
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,84,580878c9ef232427708684e6e9b6fa8979a8d801ddc9f12f7a501e6035e0ddec,ITIT19IU12,69
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,85,7eee19f7b135b14100cf2c8303d9c2f11c66b71fb280bf0a557ec1226a50ef66,ITIT19IU111,87
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,86,a1172144d5b7f2609bf004d52f72c49b897fcfea16d4d0a8289a52e18cb2fa92,ITIT19IU12,63
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,87,7da895bf53acaf5cc003d1a5c7d7983670fbf8e1729e9f3784bccba0c06b609d,ITIT19IU12,73
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,88,afc9c317306f00a46d84b709f5c2bf7e93117a51ea8bde8bcab53718af667219,ITIT19IU12,54
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,89,0be193737b4a607e18c61944ff838bf1ec3415d637db57d8a0d915270f4ac241,ITIT19IU12,59
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,9,1f02de0f7e2ecb70b1cdcb7c6c0718fecbb2b663eb5b6c4b9ee21642687b21e0,ITIT17CS1,79
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,90,0ace54b5d35e28d06606e2936568d6205400689461482bd213886e23cd9a6472,ITIT19IU12,69
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,91,2e3fe8251a2458d70e7c8a6bb7d69e2653916a53dc9b3e90ebb9593b1877078d,ITIT19IU110,74
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,92,0e10106c833b9ecef64be1047db81b00eac1cdc21ac2803efb387887139eb353,ITIT19IU12,70
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,93,949550631a9c60b6c5bedebeb5c7d991e88ccd1327d7a69cd811bb0222003b63,ITIT19IU12,67
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,94,d6cc92cd0a20ddc454a2ed84f400cc32f38e04a5745b7c92cf3621ed69f96f32,ITIT19IU12,61
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,95,212d4358b7f49089913393e24482aeac9186cf5ea2f1d5d6cab04da9830a1399,ITIT19IU21,50
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,96,09007de0ca4bec30f2e1f35f04dc66d2dfd44d650b260a0109d9cc7215b34be4,ITIT19IU12,22
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,97,10174ac76cb34a9d64cfeccb96b9edd48a6522442f2f34fe89d9565300d607e3,ITIT19IU111,35
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,98,63be40f1add9d3129550a79b3162c5fa530ef07fe00f64647ba50610c7fdeb04,ITIT19IU110,75
192,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,99,bfddf7918efaa82bc1678abfe166591eb073074572827c16798d2be65b8f4f27,ITIT19IU111,46
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,1,280624c8dd8e7ee7763e32bab3dc37a4683d61735df1a949c34d08f3ca664a68,ITIT17IU11,66
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,10,fc08ad852da347f2cc3ecd10002b493ba3a175d2a77d7b7946f0372417fe38aa,ITIT18UN21,71
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,2,7b2f8fc50bbc4f7f6fd4634509b021d61eba113bf0e0d9f7150d992eb25abed2,ITIT18UN11,68
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,3,8dd41a02fc2bcec50a630d28b0fbe3a71164301051da00c0679e20a1e85680bb,ITIT17UN31,74
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,4,f8054cb65a5bc8867edfef4007f094d12c3bd46a30fd85cc029f158cf95cb59c,ITIT18UN21,83
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,5,2a7c2438f6f8587aa992336b9945e50ca1238e43e98eb8147c018420ae95f7b2,ITIT18UN11,64
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,6,e2852b9d6bb0181ff59f7ddf4bdf9aa3e1838b553fe52e77a8ecf63cba8a6cdf,ITIT18UN31,80
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,7,1b7a60c2d8cef2b9c5f119a7aa0f4d88857320cb57f2e8aa704b742587b46308,ITIT18UN21,80
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,8,03b304195878df6cd9a4b43a3a6e5a71d735b52569cad7dd4ef72ffc0ec307a7,ITIT18UN21,57
192,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,9,a19632a64855c4dfbf063be3273538cbc325231125f0fa8205f24e79559f9958,ITIT18UN31,66
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,1,423fd302b0bec3066d466c2f48823022d65cab9361bd068674a30c8f6b8eb057,IEIE13IU11,41
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,10,fcee3343fa5255c5592d31973415bb47c451bcf5e4e3eed7519145045caa176e,ITDS18IU31,70
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,100,bdf681d7e81959f2df368979c6e26989ddd7a2b3eb55ea8c04bc919a169771f7,ITIT18CS2,75
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,101,bb14efe00294a720cb11978c78d24f0fc6218b232bc978d27ed85838f136e33b,ITIT18CS1,60
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,102,188c9cb7cc716e1b0d5e379b3b47a787ed40a26b309f3e2fc099aadf8dea4c6b,ITIT18IU31,VT
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,103,3dad72d10236d7817131bff7bb1fd0311b1c1ff3b8f8d27614028d85e9622459,ITIT18CS1,62
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,104,16201347624e0dc2d9fa6dace350fe7f177c5f64f5ba74a92cf7495c1e15e99f,ITIT18CS2,43
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,105,156eeee7a9f856f60ed95eadc4ce801ae73de4532b73cc83109dcc9332a728a5,ITIT18CS2,70
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,106,4f539b178aa77346f9c48a29d9a37cde1a90c368b1f7fac7a670f95bccf760ec,ITIT18NE,50
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,107,4de285d063360c5b893f912e71759fc9e734ef174fd5d8e95cebb6a395015e3c,ITIT18NE,100
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,108,54f43d71af4b1d859f6e5f2d7918e5fbcbdff715ff8525809762b9d58aa81d0a,ITIT18CS2,72
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,109,d302a2737a8b81e7af2cfcf89a1d69e9d04265d2ce20ca66dde299dca73b7f7b,ITIT18CS1,68
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,11,fcd389e65a89c6744892f625c55d1fd192149139407075f88e73b089289ae339,ITDS18IU11,52
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,110,3821e4782facd5bd58036384da4f636e09e60740acaf45621381c353afb03982,ITIT18CS2,VT
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,111,3f7c445d1287cd68c2e22e47d94214966a238300c23b058eb7c80e4fffa3dc73,ITIT18CS1,VT
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,112,6dcda2f194e8db9fa6aac15a16cda390dd148dba9f4b1c5d432048aa082cdf2b,ITIT18NE,VT
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,113,27e6d6da07da5fabfdecb29ea01715a0571b22d5bfc54f5f91886219d9ec2bcf,ITIT18CS2,60
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,114,bbd4c2d0ec6c1d0e38714ff3c5c3919a0cb8f0518b4ce204d626f1ab180eaf00,ITIT18CS1,VT
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,115,0d84c80851b3b30cb8c8c2efa0d87ac582bddfc9af244e8df8d5931aea3f4674,ITIT18CS1,75
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,116,419da9fd6c9b1a57f0dacceadd4f00561ebb09e8998654c9b7a3338e079af88f,ITIT18CS2,10
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,117,e12a8c03a10b6178be964dcfd40b5caef7f5ee3659314a515cf1ba08d0608986,ITIT18CS1,85
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,118,c409b662dfd2815cb983dbac702b3f6014d0c20bbb1246f682336a3a19af55c5,ITIT18CS1,22
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,119,3fcdf33ef03683d700bf87035172bdba593ff4158c0346b951be9e02cfd4d830,ITIT18CS1,84
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,12,8bacef87e8f5ea99ced900a0003cdf015d01866bfeb87d6585bddb9e4941a936,ITDS18IU11,70
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,120,3eac9d4d309dd47dd73c997c56210818485fc42c8303a4ca6411ae10730ecaf6,ITIT18CS2,50
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,121,90a79eabb573c00f0163677287465a8087a8229d753d97f915ab84294612b0a3,ITIT18CS1,85
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,122,3533ec281631058724cfd00d45368ef66e8d11858986e728e83b2e7226ab7b2e,ITIT18CS1,68
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,123,7b2f8fc50bbc4f7f6fd4634509b021d61eba113bf0e0d9f7150d992eb25abed2,ITIT18UN11,68
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,124,3df936732645867f3649e28b6be2ef4d67891e43362573f43bb29a5122385f50,ITIT17UN11,100
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,125,1d1382138f922c4c8a8da766bb098b7e11ef342d50d76cb5b2a90b628cc78b41,ITIT17UN11,33
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,126,0355ddccc0256a557d9a5fc7df13f7274aec46696701102f49d894ab6fe2e438,ITIT18UN11,66
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,127,f8054cb65a5bc8867edfef4007f094d12c3bd46a30fd85cc029f158cf95cb59c,ITIT18UN21,65
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,128,2a7c2438f6f8587aa992336b9945e50ca1238e43e98eb8147c018420ae95f7b2,ITIT18UN11,63
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,129,e2852b9d6bb0181ff59f7ddf4bdf9aa3e1838b553fe52e77a8ecf63cba8a6cdf,ITIT18UN31,92
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,13,370255bf61cb5549a01de0249c1f57243488348d038929e808d28ea085b4937c,ITDS18IU11,60
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,130,1b7a60c2d8cef2b9c5f119a7aa0f4d88857320cb57f2e8aa704b742587b46308,ITIT18UN21,65
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,131,195f2ab2f2ab9c0d9d2429cf80b09e6f5a68173c1ad015ff5811f59f66b8d884,ITIT18UN21,VT
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,132,03b304195878df6cd9a4b43a3a6e5a71d735b52569cad7dd4ef72ffc0ec307a7,ITIT18UN21,0
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,133,a19632a64855c4dfbf063be3273538cbc325231125f0fa8205f24e79559f9958,ITIT18UN31,70
192,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,134,fc08ad852da347f2cc3ecd10002b493ba3a175d2a77d7b7946f0372417fe38aa,ITIT18UN21,73
